time,open,high,low,close,ema12,ema26
2026.07.29 01:00,4022.84,4028.28,4013.71,4018.20,4030.5642464178,4041.7706257615
2026.07.29 02:00,4018.20,4026.21,4014.96,4024.84,4029.6835931228,4040.5165053347
2026.07.29 03:00,4024.86,4029.87,4017.34,4021.83,4028.4753480270,4039.1323197544
2026.07.29 04:00,4021.83,4030.53,4010.12,4025.82,4028.0668329459,4038.1462219948
2026.07.29 05:00,4025.81,4037.85,4022.94,4029.55,4028.2950124927,4037.5094648100
2026.07.29 06:00,4029.34,4032.74,4023.12,4023.57,4027.5680874938,4036.4769118611
2026.07.29 07:00,4023.56,4027.60,4020.56,4027.20,4027.5114586486,4035.7897332047
2026.07.29 08:00,4027.20,4039.97,4026.60,4032.97,4028.3512342411,4035.5808640785
2026.07.29 09:00,4032.92,4044.69,4032.83,4041.10,4030.3125828194,4035.9896889615
2026.07.29 10:00,4041.09,4047.66,4040.97,4043.72,4032.3752623857,4036.5623045940
2026.07.29 11:00,4043.72,4044.40,4035.60,4037.52,4033.1667604802,4036.6332449945
2026.07.29 12:00,4037.50,4038.28,4031.17,4032.63,4033.0841819448,4036.3367083282
2026.07.29 13:00,4032.58,4034.32,4025.94,4027.38,4032.2066154917,4035.6732484520
2026.07.29 14:00,4027.38,4036.05,4024.92,4032.71,4032.2840592622,4035.4537485667
2026.07.29 15:00,4032.73,4033.35,4009.16,4022.59,4030.7926655296,4034.5008783025
2026.07.29 16:00,4022.59,4026.34,4002.44,4007.24,4027.1691785250,4032.4815539838
2026.07.29 17:00,4007.27,4010.12,3995.92,4004.74,4023.7185356750,4030.4266240591
2026.07.29 18:00,4004.74,4013.77,4003.13,4009.77,4021.5726071096,4028.8965037584
2026.07.29 19:00,4009.95,4032.68,4007.60,4027.24,4022.4445137082,4028.7737997763
2026.07.29 20:00,4027.26,4050.48,4027.13,4043.82,4025.7330500607,4029.8883331262
2026.07.29 21:00,4043.82,4109.62,4041.55,4106.58,4038.1710423591,4035.5691973391
2026.07.29 22:00,4106.71,4116.20,4044.20,4044.59,4039.1585743038,4036.2374049436
2026.07.30 01:00,4027.47,4090.57,4016.39,4088.45,4046.7418705648,4040.1050045774
2026.07.30 02:00,4088.54,4100.37,4084.41,4084.65,4052.5738904779,4043.4046338680
2026.07.30 03:00,4084.69,4086.60,4064.81,4072.18,4055.5902150198,4045.5361424703
2026.07.30 04:00,4072.18,4092.82,4070.15,4084.59,4060.0517204013,4048.4290208059
2026.07.30 05:00,4084.63,4090.31,4063.21,4063.70,4060.6129941857,4049.5602044499
2026.07.30 06:00,4063.54,4070.06,4050.74,4058.80,4060.3340720033,4050.2446337499
2026.07.30 07:00,4058.81,4060.16,4044.20,4045.92,4058.1165224644,4049.9242905092
2026.07.30 08:00,4045.91,4051.24,4028.33,4033.67,4054.3555190083,4048.7202689900
2026.07.30 09:00,4033.67,4040.45,4029.27,4036.71,4051.6408237763,4047.8306194351
2026.07.30 10:00,4036.44,4051.19,4035.31,4038.87,4049.6760816568,4047.1668698474
2026.07.30 11:00,4038.80,4072.73,4036.59,4061.40,4051.4797614019,4048.2211757846
2026.07.30 12:00,4061.42,4073.05,4060.33,4063.34,4053.3044134939,4049.3410886894
2026.07.30 13:00,4063.32,4083.09,4062.96,4078.08,4057.1160421872,4051.4698969347
2026.07.30 14:00,4078.06,4082.85,4075.63,4077.74,4060.2889587738,4053.4158304951
2026.07.30 15:00,4077.72,4086.50,4067.15,4068.88,4061.6106574240,4054.5613245325
2026.07.30 16:00,4068.88,4112.68,4065.01,4112.21,4069.3951716664,4058.8315967893
2026.07.30 17:00,4112.20,4120.29,4087.01,4099.99,4074.1020683331,4061.8803673975
2026.07.30 18:00,4100.04,4110.01,4083.07,4108.13,4079.3371347434,4065.3062661088
2026.07.30 19:00,4108.09,4119.24,4106.59,4110.75,4084.1698832444,4068.6724686193
2026.07.30 20:00,4110.78,4111.27,4098.53,4102.66,4087.0145165914,4071.1900635364
2026.07.30 21:00,4102.69,4107.80,4098.81,4099.79,4088.9799755774,4073.3085773485
2026.07.30 22:00,4099.77,4115.41,4098.80,4111.96,4092.5153639501,4076.1716456930
2026.07.31 01:00,4078.18,4111.19,4069.83,4109.13,4095.0714618039,4078.6130052713
2026.07.31 02:00,4109.13,4111.67,4102.16,4105.85,4096.7296984495,4080.6305604364
2026.07.31 03:00,4105.58,4107.05,4090.41,4094.66,4096.4112833034,4081.6697781819
2026.07.31 04:00,4094.62,4101.39,4081.87,4084.25,4094.5403166413,4081.8609057240
2026.07.31 05:00,4084.31,4090.39,4074.15,4076.05,4091.6956525427,4081.4304682629
2026.07.31 06:00,4076.03,4079.45,4071.97,4074.98,4089.1240136900,4080.9526557990
2026.07.31 07:00,4074.98,4081.40,4073.29,4079.91,4087.7064731223,4080.8754220361
2026.07.31 08:00,4079.91,4083.21,4073.28,4074.26,4085.6377849496,4080.3853907742
2026.07.31 09:00,4074.26,4087.42,4072.75,4077.56,4084.3950488035,4080.1761025687
2026.07.31 10:00,4077.56,4079.13,4067.45,4067.50,4081.7958105261,4079.2371320080
2026.07.31 11:00,4067.46,4067.65,4054.06,4060.92,4078.5841473682,4077.8803074148
2026.07.31 12:00,4060.70,4063.94,4050.17,4055.00,4074.9558170039,4076.1854698286
2026.07.31 13:00,4055.00,4058.25,4051.94,4054.39,4071.7918451571,4074.5709905820
2026.07.31 14:00,4054.25,4060.96,4050.62,4053.59,4068.9915612868,4073.0168431315
2026.07.31 15:00,4053.71,4059.26,4040.41,4040.64,4064.6297826273,4070.6185584551
2026.07.31 16:00,4040.61,4046.81,4021.92,4025.27,4058.5744314539,4067.2594059769
2026.07.31 17:00,4025.27,4050.21,4020.94,4049.13,4057.1214419994,4065.9164870157
2026.07.31 18:00,4049.13,4052.62,4036.55,4045.44,4055.3242970764,4064.3997101997
2026.07.31 19:00,4045.42,4049.86,4041.15,4043.24,4053.4651744493,4062.8323242590
2026.07.31 20:00,4043.23,4054.73,4041.38,4053.46,4053.4643783802,4062.1380780176
2026.07.31 21:00,4053.46,4055.06,4047.16,4050.73,4053.0437047832,4061.2930352015
2026.07.31 22:00,4050.74,4055.54,4046.84,4050.77,4052.6939040473,4060.5135511125
2026.08.03 01:00,4074.21,4078.85,4049.79,4063.47,4054.3517649631,4060.7325473264
2026.08.03 02:00,4063.47,4074.82,4062.99,4074.77,4057.4930318919,4061.7723586355
2026.08.03 03:00,4074.90,4079.24,4055.54,4057.06,4057.4264116008,4061.4232950329
2026.08.03 04:00,4057.09,4063.36,4047.25,4056.54,4057.2900405853,4061.0615694749
2026.08.03 05:00,4056.54,4067.00,4051.93,4062.38,4058.0731112645,4061.1592309953
2026.08.03 06:00,4062.26,4067.87,4059.29,4065.01,4059.1403249161,4061.4444731438
2026.08.03 07:00,4065.04,4071.84,4063.80,4063.85,4059.8648903136,4061.6226603183
2026.08.03 08:00,4063.89,4069.87,4054.12,4068.81,4061.2410610346,4062.1550558503
2026.08.03 09:00,4068.81,4072.07,4060.38,4063.82,4061.6378208754,4062.2783850466
2026.08.03 10:00,4063.82,4065.33,4051.92,4061.04,4061.5458484331,4062.1866528209
2026.08.03 11:00,4060.88,4062.45,4054.23,4059.46,4061.2249486741,4061.9846785379
2026.08.03 12:00,4059.46,4062.21,4046.43,4055.27,4060.3088027243,4061.4872949425
2026.08.03 13:00,4055.27,4057.12,4046.08,4049.38,4058.6274484590,4060.5904582801
2026.08.03 14:00,4049.39,4063.10,4045.35,4062.49,4059.2216871576,4060.7311650741
2026.08.03 15:00,4062.49,4064.65,4042.21,4047.65,4057.4414275949,4059.7621898834
2026.08.03 16:00,4047.65,4053.60,4019.00,4032.30,4053.5735156572,4057.7279535958
2026.08.03 17:00,4031.15,4039.23,4026.62,4036.26,4050.9098978638,4056.1377348109
2026.08.03 18:00,4036.26,4040.95,4030.35,4036.03,4048.6206828078,4054.6482729731
2026.08.03 19:00,4036.14,4039.29,4034.64,4036.91,4046.8190392989,4053.3343268269
2026.08.03 20:00,4036.93,4037.73,4030.27,4030.50,4044.3084178683,4051.6428952101
2026.08.03 21:00,4030.55,4045.05,4029.65,4043.46,4044.1778920424,4051.0367548242
2026.08.03 22:00,4043.46,4055.75,4043.46,4051.83,4045.3551394205,4051.0955137261
2026.08.04 01:00,4017.16,4053.97,4017.16,4052.77,4046.4958872020,4051.2195497464
2026.08.04 02:00,4052.74,4054.98,4050.05,4053.84,4047.6257507094,4051.4136571726
2026.08.04 03:00,4053.79,4069.10,4048.59,4049.14,4047.8587121387,4051.2452381228
2026.08.04 04:00,4049.11,4061.82,4042.45,4058.65,4049.5189102712,4051.7937390025
2026.08.04 05:00,4058.72,4064.98,4055.63,4058.83,4050.9513856141,4052.3149435209
2026.08.04 06:00,4058.79,4061.66,4052.07,4052.45,4051.1819416735,4052.3249477045
2026.08.04 07:00,4052.46,4066.23,4051.02,4063.74,4053.1139506468,4053.1705071338
2026.08.04 08:00,4063.76,4067.72,4057.13,4061.88,4054.4625736242,4053.8156547535
2026.08.04 09:00,4061.88,4066.19,4055.62,4063.40,4055.8375622974,4054.5256062533
2026.08.04 10:00,4063.40,4066.74,4060.83,4065.47,4057.3194757901,4055.3363020864
2026.08.04 11:00,4065.50,4072.80,4054.44,4055.06,4056.9718641301,4055.3158352651
2026.08.04 12:00,4055.02,4055.36,4046.10,4049.74,4055.8592696485,4054.9028104307
2026.08.04 13:00,4049.74,4060.61,4045.51,4053.76,4055.5363050872,4054.8181578062
2026.08.04 14:00,4053.82,4084.15,4052.23,4074.97,4058.5261043046,4056.3108868576
2026.08.04 15:00,4075.16,4084.40,4061.01,4070.86,4060.4236267193,4057.3885989422
2026.08.04 16:00,4070.86,4093.87,4061.26,4083.94,4064.0415303009,4059.3553693909
2026.08.04 17:00,4084.23,4091.83,4074.33,4083.51,4067.0366794854,4061.1446012879
2026.08.04 18:00,4083.49,4088.78,4074.73,4087.18,4070.1356518722,4063.0731493407
2026.08.04 19:00,4087.30,4093.54,4083.08,4093.31,4073.7009361996,4065.3129160562
2026.08.04 20:00,4093.28,4106.35,4086.08,4086.09,4075.6069460150,4066.8519593113
2026.08.04 21:00,4086.08,4088.90,4075.17,4079.85,4076.2597235512,4067.8147771401
2026.08.04 22:00,4079.86,4084.80,4076.28,4078.54,4076.6105353125,4068.6092380926
2026.08.05 01:00,4065.50,4085.73,4054.09,4075.64,4076.4612221875,4069.1300352710
2026.08.05 02:00,4075.79,4077.08,4065.42,4072.41,4075.8379572356,4069.3729956213
2026.08.05 03:00,4072.44,4083.42,4070.30,4082.41,4076.8490407378,4070.3386996493
2026.08.05 04:00,4082.39,4102.47,4077.46,4101.31,4080.6122652397,4072.6328700457
2026.08.05 05:00,4101.32,4135.26,4095.24,4129.17,4088.0826859721,4076.8208055978
2026.08.05 06:00,4128.93,4136.55,4126.68,4128.24,4094.2607342840,4080.6296348128
2026.08.05 07:00,4128.24,4141.27,4128.06,4135.44,4100.5960059327,4084.6896618637
2026.08.05 08:00,4135.40,4172.73,4134.67,4161.36,4109.9443127122,4090.3689461701
2026.08.05 09:00,4161.36,4178.39,4160.06,4177.43,4120.3267261411,4096.8179131205
2026.08.05 10:00,4177.43,4179.44,4162.24,4170.69,4128.0749221194,4102.2899195560
2026.08.05 11:00,4170.80,4172.58,4158.99,4160.46,4133.0572417934,4106.5988144037
2026.08.05 12:00,4160.56,4167.14,4153.06,4157.98,4136.8915122867,4110.4048281516
2026.08.05 13:00,4157.98,4161.51,4150.13,4161.33,4140.6512796272,4114.1770631033
2026.08.05 14:00,4161.17,4192.60,4160.74,4188.76,4148.0526212230,4119.7017250957
2026.08.05 15:00,4188.70,4213.31,4183.02,4183.73,4153.5414487272,4124.4445602738
2026.08.05 16:00,4183.73,4206.75,4183.63,4205.61,4161.5519950768,4130.4568150683
2026.08.05 17:00,4205.58,4247.49,4203.56,4244.13,4174.2563035265,4138.8770509892
2026.08.05 18:00,4244.13,4265.11,4232.17,4232.66,4183.2414875994,4145.8239361011
2026.08.05 19:00,4232.66,4247.34,4224.74,4242.27,4192.3227971995,4152.9680889825
2026.08.05 20:00,4242.30,4252.41,4236.79,4250.22,4201.2300591688,4160.1719342430
2026.08.05 21:00,4250.20,4267.72,4249.10,4260.86,4210.4038962197,4167.6303094843
2026.08.05 22:00,4260.86,4262.10,4246.23,4246.93,4216.0232968013,4173.5043606336
2026.08.06 01:00,4244.09,4253.63,4237.35,4249.95,4221.2427896011,4179.1670005867
2026.08.06 02:00,4249.91,4281.88,4249.02,4277.84,4229.9500527394,4186.4761116543
2026.08.06 03:00,4277.88,4300.17,4264.46,4294.69,4239.9100446257,4194.4919552355
2026.08.06 04:00,4294.69,4302.64,4272.87,4286.51,4247.0792685294,4201.3081066995
2026.08.06 05:00,4286.38,4304.08,4274.76,4278.55,4251.9209195249,4207.0297284255
2026.08.06 06:00,4278.55,4280.93,4260.21,4265.66,4254.0346242134,4211.3727115051
2026.08.06 07:00,4265.69,4267.24,4252.78,4262.22,4255.2939127959,4215.1391773195
2026.08.06 08:00,4262.21,4268.48,4247.10,4267.07,4257.1056185196,4218.9859049255
2026.08.06 09:00,4267.21,4268.56,4249.27,4256.07,4256.9462925935,4221.7328749310
2026.08.06 10:00,4256.10,4265.25,4252.59,4262.66,4257.8253245022,4224.7645138250
2026.08.06 11:00,4262.71,4278.83,4260.22,4278.27,4260.9706591942,4228.7278831713
2026.08.06 12:00,4278.27,4284.67,4271.11,4272.93,4262.8105577797,4232.0021140475
2026.08.06 13:00,4272.92,4273.70,4264.53,4270.77,4264.0350873520,4234.8738093032
2026.08.06 14:00,4270.87,4273.34,4254.14,4263.20,4263.9066123748,4236.9720456511
2026.08.06 15:00,4263.20,4271.00,4249.04,4250.15,4261.7902104710,4237.9481904177
2026.08.06 16:00,4250.14,4274.15,4230.62,4266.92,4262.5794088601,4240.0942503868
2026.08.06 17:00,4266.99,4275.28,4260.15,4272.96,4264.1764228816,4242.5287503581
2026.08.06 18:00,4273.02,4274.33,4229.51,4233.69,4259.4862039767,4241.8740281094
2026.08.06 19:00,4233.71,4243.11,4223.33,4241.39,4256.7021725957,4241.8381741754
2026.08.06 20:00,4241.42,4248.11,4238.38,4247.15,4255.2326075810,4242.2316427550
2026.08.06 21:00,4247.31,4249.63,4240.72,4243.43,4253.4168217993,4242.3204099583
2026.08.06 22:00,4243.43,4251.27,4232.95,4248.72,4252.6942338302,4242.7944536651
2026.08.07 01:00,4220.77,4243.37,4220.77,4240.50,4250.8181978563,4242.6244941343
2026.08.07 02:00,4240.17,4252.94,4240.00,4252.08,4251.0123212630,4243.3249019762
2026.08.07 03:00,4252.11,4252.71,4229.56,4232.66,4248.1888872226,4242.5349092373
2026.08.07 04:00,4232.64,4259.14,4231.61,4256.56,4249.4767507268,4243.5738048493
2026.08.07 05:00,4256.62,4261.67,4246.82,4250.28,4249.6003275380,4244.0705600457
2026.08.07 06:00,4250.28,4266.28,4249.38,4265.99,4252.1218156091,4245.6942222645
2026.08.07 07:00,4265.95,4268.95,4260.50,4264.76,4254.0661516692,4247.1065020968
2026.08.07 08:00,4264.83,4280.38,4261.67,4278.48,4257.8221283355,4249.4304649044
2026.08.07 09:00,4278.58,4298.59,4278.22,4297.04,4263.8556470531,4252.9570971337
2026.08.07 10:00,4297.07,4297.77,4282.76,4289.93,4267.8670859680,4255.6958306794
2026.08.07 11:00,4289.93,4316.52,4288.90,4306.01,4273.7352265883,4259.4228061846
2026.08.07 12:00,4306.00,4320.87,4302.19,4315.88,4280.2190378824,4263.6048205413
2026.08.07 13:00,4315.88,4320.54,4307.96,4316.65,4285.8238012851,4267.5340930938
2026.08.07 14:00,4316.65,4327.71,4316.63,4321.05,4291.2432164720,4271.4982343461
2026.08.07 15:00,4320.84,4371.74,4300.97,4361.30,4302.0211831687,4278.1502169871
2026.08.07 16:00,4361.39,4367.73,4338.97,4348.05,4309.1025396042,4283.3279786918
2026.08.07 17:00,4348.03,4352.72,4327.22,4341.47,4314.0821488959,4287.6347950850
2026.08.07 18:00,4341.42,4358.31,4339.68,4340.89,4318.2064336811,4291.5796250787
2026.08.07 19:00,4340.87,4349.45,4328.99,4329.00,4319.8669823456,4294.3515047025
2026.08.07 20:00,4328.99,4342.98,4327.75,4340.06,4322.9736004463,4297.7373191690
2026.08.07 21:00,4340.07,4342.93,4332.06,4335.39,4324.8838157622,4300.5264066379
2026.08.07 22:00,4335.42,4350.33,4335.27,4343.88,4327.8063056450,4303.7377839240
2026.08.10 01:00,4336.25,4350.02,4307.72,4341.18,4329.8637970842,4306.5112814111
2026.08.10 02:00,4341.33,4348.91,4331.83,4332.65,4330.2924436866,4308.4474827881
2026.08.10 03:00,4332.46,4346.88,4330.61,4331.87,4330.5351446579,4310.1824840630
2026.08.10 04:00,4331.93,4340.58,4313.07,4322.25,4329.2605070182,4311.0763741324
2026.08.10 05:00,4322.25,4332.15,4318.42,4319.38,4327.7404290154,4311.6914575300
2026.08.10 06:00,4319.38,4329.80,4317.55,4326.55,4327.5572860900,4312.7920903056
2026.08.10 07:00,4326.55,4339.33,4322.85,4339.22,4329.3515497684,4314.7497132459
2026.08.10 08:00,4339.29,4352.02,4331.32,4347.15,4332.0897728810,4317.1497344870
2026.08.10 09:00,4347.23,4359.68,4341.84,4357.95,4336.0682693608,4320.1719763768
2026.08.10 10:00,4357.87,4361.88,4350.01,4355.24,4339.0177663822,4322.7696077563
2026.08.10 11:00,4355.24,4356.52,4343.69,4346.47,4340.1642638619,4324.5251923670
2026.08.10 12:00,4346.47,4349.82,4340.44,4341.03,4340.2974540370,4325.7477707101
2026.08.10 13:00,4341.03,4344.08,4335.25,4335.52,4339.5624611082,4326.4716395464
2026.08.10 14:00,4335.55,4339.18,4328.78,4334.91,4338.8466978608,4327.0967032837
2026.08.10 15:00,4334.82,4337.41,4323.99,4332.31,4337.8410520361,4327.4828734109
2026.08.10 16:00,4332.31,4339.86,4316.47,4317.75,4334.7501209536,4326.7619198249
2026.08.10 17:00,4317.75,4351.76,4317.74,4345.32,4336.3762561915,4328.1365924304
2026.08.10 18:00,4345.57,4359.37,4343.09,4358.27,4339.7445244697,4330.3686966948
2026.08.10 19:00,4358.31,4364.64,4349.38,4356.76,4342.3622899359,4332.3236080508
2026.08.10 20:00,4356.76,4365.37,4351.61,4360.16,4345.1003991766,4334.3855630100
2026.08.10 21:00,4360.16,4382.91,4359.76,4378.38,4350.2203377648,4337.6444101944
2026.08.10 22:00,4378.31,4395.18,4378.31,4388.19,4356.0618242625,4341.3885279578
2026.08.11 01:00,4382.37,4400.66,4352.16,4399.55,4362.7523128375,4345.6967851461
2026.08.11 02:00,4399.55,4402.66,4394.46,4402.06,4368.7996493240,4349.8718380983
2026.08.11 03:00,4402.07,4419.08,4396.10,4409.22,4375.0181648126,4354.2679982391
2026.08.11 04:00,4409.69,4434.09,4393.48,4429.66,4383.4246009953,4359.8525909622
2026.08.11 05:00,4429.66,4435.21,4407.88,4410.70,4387.6208162268,4363.6190657057
2026.08.11 06:00,4410.65,4421.47,4409.69,4416.75,4392.1022291150,4367.5546904682
2026.08.11 07:00,4416.74,4420.15,4403.12,4408.69,4394.6541938665,4370.6017504336
2026.08.11 08:00,4408.69,4408.83,4367.47,4375.30,4391.6766255794,4370.9497689200
2026.08.11 09:00,4375.33,4382.43,4359.39,4366.12,4387.7448370287,4370.5920082592
2026.08.11 10:00,4366.07,4367.52,4356.59,4357.47,4383.0871697935,4369.6200076474
2026.08.11 11:00,4357.47,4376.60,4356.78,4369.04,4380.9260667484,4369.5770441180
2026.08.11 12:00,4369.04,4375.45,4367.43,4372.25,4379.5912872486,4369.7750408500
2026.08.11 13:00,4372.25,4382.49,4371.05,4382.25,4380.0003199796,4370.6991118981
2026.08.11 14:00,4382.25,4392.84,4380.36,4387.58,4381.1664245981,4371.9495480538
2026.08.11 15:00,4387.57,4400.10,4383.76,4392.27,4382.8746669676,4373.4547667165
2026.08.11 16:00,4392.27,4404.01,4384.51,4388.92,4383.8047182034,4374.6003395523
2026.08.11 17:00,4388.94,4397.88,4381.07,4394.03,4385.3778384798,4376.0395736596
2026.08.11 18:00,4394.12,4398.66,4368.98,4383.66,4385.1135556367,4376.6040496848
2026.08.11 19:00,4383.68,4385.66,4378.33,4383.31,4384.8360855388,4377.1007867452
2026.08.11 20:00,4383.23,4385.67,4368.89,4369.09,4382.4136108405,4376.5073951344
2026.08.11 21:00,4369.09,4372.62,4360.11,4371.46,4380.7284399420,4376.1335140133
2026.08.11 22:00,4371.33,4374.10,4361.27,4370.61,4379.1717568740,4375.7243648272
2026.08.12 01:00,4367.51,4378.31,4355.96,4368.94,4377.5976404318,4375.2218192844
2026.08.12 02:00,4369.21,4374.52,4362.39,4371.45,4376.6518495962,4374.9424252633
2026.08.12 03:00,4371.47,4383.57,4366.29,4380.44,4377.2346419660,4375.3496530216
2026.08.12 04:00,4380.44,4397.34,4378.27,4396.31,4380.1693124328,4376.9022713163
2026.08.12 05:00,4396.35,4414.48,4394.12,4411.18,4384.9401874431,4379.4413623299
2026.08.12 06:00,4411.18,4416.07,4400.57,4402.23,4387.6001586057,4381.1294095647
2026.08.12 07:00,4402.24,4403.19,4395.42,4400.93,4389.6509034356,4382.5961199674
2026.08.12 08:00,4400.94,4404.76,4383.82,4390.74,4389.8184567532,4383.1993703401
2026.08.12 09:00,4390.78,4406.28,4385.07,4403.35,4391.9002326373,4384.6920095742
2026.08.12 10:00,4403.36,4409.97,4398.13,4406.13,4394.0894276162,4386.2800088650
2026.08.12 11:00,4406.13,4410.43,4401.66,4401.72,4395.2633618291,4387.4237119120
2026.08.12 12:00,4401.75,4424.15,4401.72,4415.77,4398.4182292400,4389.5234369556
2026.08.12 13:00,4415.77,4420.91,4407.23,4412.63,4400.6046555108,4391.2350342181
2026.08.12 14:00,4412.64,4416.69,4407.76,4412.70,4402.4654777399,4392.8250316835
2026.08.12 15:00,4412.68,4438.23,4381.56,4437.11,4407.7954042414,4396.1053997069
2026.08.12 16:00,4437.09,4441.09,4408.28,4427.56,4410.8361112812,4398.4353700990
2026.08.12 17:00,4427.56,4439.63,4416.22,4422.06,4412.5628633918,4400.1853426843
2026.08.12 18:00,4422.07,4430.09,4410.85,4420.99,4413.8593459469,4401.7264284113
2026.08.12 19:00,4420.97,4426.40,4396.39,4401.50,4411.9579081089,4401.7096559364
2026.08.12 20:00,4401.53,4411.45,4398.87,4399.27,4410.0059222460,4401.5289406819
2026.08.12 21:00,4398.99,4417.86,4396.31,4413.04,4410.4727034389,4402.3816117425
2026.08.12 22:00,4413.04,4418.36,4408.09,4413.76,4410.9784413714,4403.2244553171
2026.08.13 01:00,4403.56,4409.89,4360.52,4402.22,4409.6309888527,4403.1500512195
2026.08.13 02:00,4401.52,4414.47,4401.52,4414.37,4410.3600674908,4403.9811585366
2026.08.13 03:00,4414.16,4449.63,4412.95,4427.89,4413.0569801845,4405.7521838302
2026.08.13 04:00,4427.63,4435.32,4406.23,4408.43,4412.3451370792,4405.9505405835
2026.08.13 05:00,4408.40,4414.01,4398.68,4407.06,4411.5320390670,4406.0327227625
2026.08.13 06:00,4407.06,4412.15,4398.65,4400.16,4409.7824945952,4405.5977062616
2026.08.13 07:00,4400.16,4400.29,4391.47,4397.75,4407.9313415805,4405.0163946867
2026.08.13 08:00,4397.69,4407.23,4380.33,4382.96,4404.0895967220,4403.3825876728
2026.08.13 09:00,4382.93,4385.51,4368.75,4380.87,4400.5173510724,4401.7149885860
2026.08.13 10:00,4380.86,4381.67,4369.21,4369.87,4395.8023739844,4399.3561005426
2026.08.13 11:00,4369.86,4379.22,4364.05,4375.83,4392.7297010637,4397.6134264283
2026.08.13 12:00,4375.86,4384.83,4372.39,4384.47,4391.4589778231,4396.6398392855
2026.08.13 13:00,4384.53,4393.76,4381.38,4392.08,4391.5545196965,4396.3020734125
2026.08.13 14:00,4392.10,4396.51,4382.72,4387.61,4390.9476705124,4395.6582161226
2026.08.13 15:00,4387.63,4401.90,4380.72,4401.77,4392.6126442797,4396.1109408543
2026.08.13 16:00,4401.85,4402.17,4370.67,4372.62,4389.5368528521,4394.3708711614
2026.08.13 17:00,4372.76,4386.96,4357.53,4383.67,4388.6342601056,4393.5782140383
2026.08.13 18:00,4383.69,4385.67,4357.44,4365.09,4385.0120662432,4391.4679759614
2026.08.13 19:00,4365.13,4368.39,4351.08,4366.96,4382.2348252827,4389.6525703346
